"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"68";255;"Permanent græs, under 50% kløver/lucerne";16.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;252;"Permanent græs, normalt udbytte";2.125;NA;NA;NA;NA;NA;NA;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";2.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;418;"Rødkål";0.25;280;"Fodersukkerroer";4.375;NA;NA;NA;NA;NA;NA;24;"Solsikke";0.125;NA;NA;NA;524;"Sødkirsebær uden undervækst af græs";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113;"Engrapsgræsfrø (plænetype)";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"15";21;"Vårraps";16.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;406;"Grønkål";1.5;NA;NA;NA;NA;NA;NA;180;"Gul sennep";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;110;"Svingelfrø, stivbladet";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;522;"Blomme uden undervækst af græs";0.25;434;"Grøntsager, andre (friland)";4.125;NA;NA;NA;NA;NA;NA;111;"Svingelfrø, strand-";0.125;NA;NA;NA;510;"Melon";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;265;"Græs/kløvergræs slæt før vårsåede afgrøder";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"159";709;"Grønkorn af vinterrug";14.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;544;"Snitblomster og snitgrønt";1.5;NA;NA;NA;NA;NA;NA;261;"Kløvergræs, over 50% kløver (omdrift)";2.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;401;"Asparges";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";0.25;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";3.75;NA;NA;NA;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";0.125;NA;NA;NA;701;"Grønkorn af vårbyg";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;408;"Hvidkål";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"62";235;"Blanding af vinterkorn, grønkorn";14.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;513;"Jordbær";1.25;NA;NA;NA;NA;NA;NA;422;"Spinat";2.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;430;"Bladpersille";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.125;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";3.25;NA;NA;NA;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";0.125;NA;NA;NA;17;"Blanding af efterårssåede arter";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;411;"Løg";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"157";702;"Grønkron af vårhvede";14.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";1.125;NA;NA;NA;NA;NA;NA;516;"Stikkelsbær";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.125;528;"Æbler";3.25;NA;NA;NA;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";0.125;NA;NA;NA;500;"Buske og træer Planteskoleplanter";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;493;"Surbær ";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"95";404;"Broccoli";13.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;250;"Permanent græs, meget lavt udbytte";1;NA;NA;NA;NA;NA;NA;32;"Sødlupin";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;404;"Broccoli";0.125;257;"Permanent græs, uden kløver";3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56;"Vårtriticale";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;"Blanding af efterårssåede arter";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"65";251;"Permanent græs, lavt udbytte";12.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;430;"Bladpersille";1;NA;NA;NA;NA;NA;NA;252;"Permanent græs, normalt udbytte";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;519;"Blåbær";0.125;215;"Ærtehelsæd";2.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;261;"Kløvergræs, over 50% kløver (omdrift)";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;"Ærter";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"117";432;"Krydderurter (undtagen persille og purløg)";11.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36;"Bælgsæd, andre typer til modenhed blanding";0.875;NA;NA;NA;NA;NA;NA;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;406;"Grønkål";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;"Majs til modenhed";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;124;"Spinatfrø";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"31";106;"Hundegræsfrø";10.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;402;"Bladselleri";0.875;NA;NA;NA;NA;NA;NA;709;"Grønkorn af vinterrug";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;340;"Randzoneordning, PD uden udtagningsforpligtigelse";2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;"Kartofler, lægge- (egen opformering)";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;151;"Kartofler, stivelses-";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"97";406;"Grønkål";10.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;251;"Permanent græs, lavt udbytte";0.75;NA;NA;NA;NA;NA;NA;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;417;"Rødbede";2.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;401;"Asparges";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;285;"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"115";430;"Bladpersille";10.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";0.75;NA;NA;NA;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;529;"Pærer";2.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;652;"Kinesisk kålfrø";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;401;"Asparges";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"118";433;"Krydderurt";10.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54;"Bælgsæd blanding";0.625;NA;NA;NA;NA;NA;NA;325;"MFO-Blomsterbrak";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;"Braklagte randzoner";2.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;669;"Andet havefrø";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;406;"Grønkål";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"94";403;"Blomkål";10.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114;"Rapgræsfrø, alm.";0.625;NA;NA;NA;NA;NA;NA;416;"Rosenkål";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;430;"Bladpersille";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31;"Hestebønner";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;415;"Porre";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"51";180;"Gul sennep";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;230;"Blanding af vårkorn, grønkorn";0.625;NA;NA;NA;NA;NA;NA;429;"Jordskokker, konsum";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;518;"Hindbær";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;431;"Purløg";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"25";54;"Bælgsæd blanding";9.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;282;"Fodermarvkål";0.625;NA;NA;NA;NA;NA;NA;30;"Ærter";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;182;"Blanding af oliearter";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;120;"Kløverfrø";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;434;"Grøntsager, andre (friland)";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"49";172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";9.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;434;"Grøntsager, andre (friland)";0.625;NA;NA;NA;NA;NA;NA;360;"Vildtafgrøder";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;251;"Permanent græs, lavt udbytte";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;707;"Grønkorn af vinterhvede";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;511;"Græskar";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"96";405;"Courgette, squash";9.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;281;"Kålroer";0.5;NA;NA;NA;NA;NA;NA;162;"Blanding, andre industriafgr.";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;"Asieagurker";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;212;"Vårhavre, helsæd";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;512;"Rabarber";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"138";528;"Æbler";9.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;416;"Rosenkål";0.5;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;250;"Permanent græs, meget lavt udbytte";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;517;"Brombær";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";42;"Hamp";9.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;423;"Sukkermajs";0.5;NA;NA;NA;NA;NA;NA;401;"Asparges";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;668;"Blomsterfrø";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;703;"Grønkorn af vårhavre";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"28";57;"Vinterhavre";8.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";0.375;NA;NA;NA;NA;NA;NA;592;"Pil";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;431;"Purløg";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;592;"Pil";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"120";448;"Medicinpl., en- og toårige";8.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";0.25;NA;NA;NA;NA;NA;NA;181;"Anden oliefrøart";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;544;"Snitblomster og snitgrønt";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106;"Hundegræsfrø";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"59";222;"Vinterrug, helsæd";8.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;270;"Græs til udegrise, omdrift";0.125;NA;NA;NA;NA;NA;NA;251;"Permanent græs, lavt udbytte";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;230;"Blanding af vårkorn, grønkorn";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"111";422;"Spinat";8.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;401;"Asparges";0.125;NA;NA;NA;NA;NA;NA;312;"20-årig udtagning";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;"Asieagurker";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"150";653;"Karsefrø";8.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;503;"En- og to-årige planter";0.125;NA;NA;NA;NA;NA;NA;528;"Æbler";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;324;"Blomsterbrak";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;429;"Jordskokker, konsum";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";55;"Vårrug";8.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;656;"Bladbedefrø, rødbedefrø";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;360;"Vildtafgrøder";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;519;"Blåbær";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";40;"Oliehør";8.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;701;"Grønkorn af vårbyg";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"69";257;"Permanent græs, uden kløver";7.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;921;"Bar jord";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;497;"Planteskolekulturer, vedplanter, til videresalg";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"55";212;"Vårhavre, helsæd";7.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;"Solsikke";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;547;"Planteskolekulturer, stauder";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"116";431;"Purløg";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;659;"Kålfrø (hvid- og rødkål)";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;709;"Grønkorn af vinterrug";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
